Sample Number,DateTime GMT,Latitude,Longitude,Altitude_mASL,NumSats,GPSLevel,RC Connected,Fix,OffsetSeconds,DateTime UTC,OsdGeneralData:Yaw,OsdGeneralData:Pitch,OsdGeneralData:Roll,MrController:MotorState,MrController:TempLevel
242935582,2025-12-10 09:42:52,21.0393394,105.8055572,25.065,7,5,false,3D,53,2025-12-10T09:42:52Z,1655,-99,-22,<nil>,<nil>
243286496,2025-12-10 09:42:52,21.0393394,105.8055572,25.065,7,5,false,3D,53,2025-12-10T09:42:52Z,1655,-99,-22,<nil>,<nil>
243384805,2025-12-10 09:42:52,21.0393394,105.8055572,25.065,7,5,false,3D,53,2025-12-10T09:42:52Z,1655,-99,-22,<nil>,<nil>
243385269,2025-12-10 09:42:52,21.0393394,105.8055572,25.065,7,6,false,3D,53,2025-12-10T09:42:52Z,1602,-82,-20,<nil>,<nil>
243385486,2025-12-10 09:42:52,21.0393394,105.8055572,25.065,7,6,false,3D,53,2025-12-10T09:42:52Z,1602,-82,-20,<nil>,<nil>
243466451,2025-12-10 09:42:52,21.0393394,105.8055572,25.065,7,6,false,3D,53,2025-12-10T09:42:52Z,1602,-82,-20,<nil>,<nil>
243565458,2025-12-10 09:42:52,21.0393394,105.8055572,25.065,7,6,false,3D,53,2025-12-10T09:42:52Z,1602,-82,-20,<nil>,<nil>
243835070,2025-12-10 09:42:52,21.0393394,105.8055572,25.065,7,6,false,3D,53,2025-12-10T09:42:52Z,1602,-82,-20,<nil>,<nil>
243835498,2025-12-10 09:42:52,21.0393394,105.8055572,25.065,7,6,false,3D,53,2025-12-10T09:42:52Z,1545,-36,-21,<nil>,<nil>
243916460,2025-12-10 09:42:52,21.0393394,105.8055572,25.065,7,6,false,3D,53,2025-12-10T09:42:52Z,1545,-36,-21,<nil>,<nil>
243932404,2025-12-10 09:42:52,21.0393411,105.8055598,24.695,6,6,false,3D,53,2025-12-10T09:42:52Z,1545,-36,-21,<nil>,<nil>
244006438,2025-12-10 09:42:52,21.0393411,105.8055598,24.695,6,6,false,3D,53,2025-12-10T09:42:52Z,1545,-36,-21,<nil>,<nil>
244105406,2025-12-10 09:42:52,21.0393411,105.8055598,24.695,6,6,false,3D,53,2025-12-10T09:42:52Z,1545,-36,-21,<nil>,<nil>
244465235,2025-12-10 09:42:53,21.0393411,105.8055598,24.695,6,6,false,3D,54,2025-12-10T09:42:53Z,1545,-36,-21,<nil>,<nil>
244554659,2025-12-10 09:42:53,21.0393411,105.8055598,24.695,6,6,false,3D,54,2025-12-10T09:42:53Z,1545,-36,-21,<nil>,<nil>
244645696,2025-12-10 09:42:53,21.0393411,105.8055598,24.695,6,6,false,3D,54,2025-12-10T09:42:53Z,1545,-36,-21,<nil>,<nil>
244816504,2025-12-10 09:42:53,21.0393411,105.8055598,24.695,6,6,false,3D,54,2025-12-10T09:42:53Z,1545,-36,-21,<nil>,<nil>
244832785,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1545,-36,-21,<nil>,<nil>
244915425,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1545,-36,-21,<nil>,<nil>
245005391,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1545,-36,-21,<nil>,<nil>
245086297,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1545,-36,-21,<nil>,<nil>
245454606,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1545,-36,-21,<nil>,<nil>
245546139,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1545,-36,-21,<nil>,<nil>
245626408,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1545,-36,-21,<nil>,<nil>
245634902,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1401,10,-39,<nil>,<nil>
245814804,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1401,10,-39,<nil>,<nil>
245904545,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1401,10,-39,<nil>,<nil>
245986460,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1401,10,-39,<nil>,<nil>
246076433,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1401,10,-39,<nil>,<nil>
246084920,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1366,21,-56,<nil>,<nil>
246085259,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1366,21,-56,<nil>,<nil>
246346477,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1366,21,-56,<nil>,<nil>
246436286,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1366,21,-56,<nil>,<nil>
246534819,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1366,21,-56,<nil>,<nil>
246535300,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1329,16,-63,<nil>,<nil>
246535565,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1329,16,-63,<nil>,<nil>
246616421,2025-12-10 09:42:53,21.0393423,105.8055598,24.538,6,6,false,3D,54,2025-12-10T09:42:53Z,1329,16,-63,<nil>,<nil>
246653998,2025-12-10 09:42:53,21.0393422,105.8055583,24.459,6,6,false,3D,54,2025-12-10T09:42:53Z,1329,16,-63,<nil>,<nil>
246976458,2025-12-10 09:42:53,21.0393422,105.8055583,24.459,6,6,false,3D,54,2025-12-10T09:42:53Z,1329,16,-63,<nil>,<nil>
246985072,2025-12-10 09:42:53,21.0393422,105.8055583,24.459,6,6,false,3D,54,2025-12-10T09:42:53Z,1285,17,-74,<nil>,<nil>
246985300,2025-12-10 09:42:53,21.0393422,105.8055583,24.459,6,6,false,3D,54,2025-12-10T09:42:53Z,1285,17,-74,<nil>,<nil>
247075241,2025-12-10 09:42:53,21.0393422,105.8055583,24.459,6,6,false,3D,54,2025-12-10T09:42:53Z,1285,17,-74,<nil>,<nil>
247254552,2025-12-10 09:42:53,21.0393422,105.8055583,24.459,6,6,false,3D,54,2025-12-10T09:42:53Z,1285,17,-74,<nil>,<nil>
247426395,2025-12-10 09:42:53,21.0393422,105.8055583,24.459,6,6,false,3D,54,2025-12-10T09:42:53Z,1285,17,-74,<nil>,<nil>
247516494,2025-12-10 09:42:53,21.0393422,105.8055583,24.459,6,6,false,3D,54,2025-12-10T09:42:53Z,1285,17,-74,<nil>,<nil>
247532392,2025-12-10 09:42:53,21.0393418,105.8055578,24.368,7,6,false,3D,54,2025-12-10T09:42:53Z,1285,17,-74,<nil>,<nil>
247615359,2025-12-10 09:42:53,21.0393418,105.8055578,24.368,7,6,false,3D,54,2025-12-10T09:42:53Z,1285,17,-74,<nil>,<nil>
247704950,2025-12-10 09:42:53,21.0393418,105.8055578,24.368,7,6,false,3D,54,2025-12-10T09:42:53Z,1285,17,-74,<nil>,<nil>
248064755,2025-12-10 09:42:53,21.0393418,105.8055578,24.368,7,6,false,3D,54,2025-12-10T09:42:53Z,1285,17,-74,<nil>,<nil>
248236420,2025-12-10 09:42:53,21.0393418,105.8055578,24.368,7,6,false,3D,54,2025-12-10T09:42:53Z,1285,17,-74,<nil>,<nil>
248326410,2025-12-10 09:42:53,21.0393418,105.8055578,24.368,7,6,false,3D,54,2025-12-10T09:42:53Z,1285,17,-74,<nil>,<nil>
248335116,2025-12-10 09:42:53,21.0393418,105.8055578,24.368,7,7,false,3D,54,2025-12-10T09:42:53Z,1249,-9,-71,<nil>,<nil>
248424836,2025-12-10 09:42:53,21.0393418,105.8055578,24.368,7,7,false,3D,54,2025-12-10T09:42:53Z,1249,-9,-71,<nil>,<nil>
248432426,2025-12-10 09:42:53,21.0393417,105.8055569,24.316,7,7,false,3D,54,2025-12-10T09:42:53Z,1249,-9,-71,<nil>,<nil>
248514825,2025-12-10 09:42:53,21.0393417,105.8055569,24.316,7,7,false,3D,54,2025-12-10T09:42:53Z,1249,-9,-71,<nil>,<nil>
248696588,2025-12-10 09:42:53,21.0393417,105.8055569,24.316,7,7,false,3D,54,2025-12-10T09:42:53Z,1249,-9,-71,<nil>,<nil>
248696915,2025-12-10 09:42:53,21.0393417,105.8055569,24.316,7,7,false,3D,54,2025-12-10T09:42:53Z,1249,-9,-71,<nil>,<nil>
248785883,2025-12-10 09:42:53,21.0393417,105.8055569,24.316,7,7,false,3D,54,2025-12-10T09:42:53Z,1249,-9,-71,<nil>,<nil>
248786189,2025-12-10 09:42:53,21.0393417,105.8055569,24.316,7,7,false,3D,54,2025-12-10T09:42:53Z,1252,-24,-64,<nil>,<nil>
248786334,2025-12-10 09:42:53,21.0393417,105.8055569,24.316,7,7,false,3D,54,2025-12-10T09:42:53Z,1252,-24,-64,<nil>,<nil>
248786399,2025-12-10 09:42:53,21.0393417,105.8055569,24.316,7,7,false,3D,54,2025-12-10T09:42:53Z,1252,-24,-64,<nil>,<nil>
248866506,2025-12-10 09:42:53,21.0393417,105.8055569,24.316,7,7,false,3D,54,2025-12-10T09:42:53Z,1252,-24,-64,<nil>,<nil>
248965115,2025-12-10 09:42:54,21.0393417,105.8055569,24.316,7,7,false,3D,55,2025-12-10T09:42:54Z,1252,-24,-64,<nil>,<nil>
248988114,2025-12-10 09:42:54,21.0393417,105.8055569,24.316,7,7,false,3D,55,2025-12-10T09:42:54Z,1252,-24,-64,<nil>,<nil>
248988433,2025-12-10 09:42:54,21.0393417,105.8055569,24.316,7,7,false,3D,55,2025-12-10T09:42:54Z,1252,-24,-64,<nil>,<nil>
249234929,2025-12-10 09:42:54,21.0393417,105.8055569,24.316,7,7,false,3D,55,2025-12-10T09:42:54Z,1252,-24,-64,<nil>,<nil>
249235454,2025-12-10 09:42:54,21.0393417,105.8055569,24.316,7,7,false,3D,55,2025-12-10T09:42:54Z,1254,-39,-68,<nil>,<nil>
249319849,2025-12-10 09:42:54,21.0393396,105.8055572,24.057,7,7,false,3D,55,2025-12-10T09:42:54Z,1254,-39,-68,<nil>,<nil>
249325299,2025-12-10 09:42:54,21.0393396,105.8055572,24.057,7,7,false,3D,55,2025-12-10T09:42:54Z,1254,-39,-68,<nil>,<nil>
249415465,2025-12-10 09:42:54,21.0393396,105.8055572,24.057,7,7,false,3D,55,2025-12-10T09:42:54Z,1254,-39,-68,<nil>,<nil>
249504781,2025-12-10 09:42:54,21.0393396,105.8055572,24.057,7,7,false,3D,55,2025-12-10T09:42:54Z,1254,-39,-68,<nil>,<nil>
249586393,2025-12-10 09:42:54,21.0393396,105.8055572,24.057,7,7,false,3D,55,2025-12-10T09:42:54Z,1254,-39,-68,<nil>,<nil>
249676280,2025-12-10 09:42:54,21.0393396,105.8055572,24.057,7,7,false,3D,55,2025-12-10T09:42:54Z,1254,-39,-68,<nil>,<nil>
249684897,2025-12-10 09:42:54,21.0393396,105.8055572,24.057,7,7,false,3D,55,2025-12-10T09:42:54Z,1270,-54,-77,<nil>,<nil>
249685238,2025-12-10 09:42:54,21.0393396,105.8055572,24.057,7,7,false,3D,55,2025-12-10T09:42:54Z,1270,-54,-77,<nil>,<nil>
249774597,2025-12-10 09:42:54,21.0393396,105.8055572,24.057,7,7,false,3D,55,2025-12-10T09:42:54Z,1270,-54,-77,<nil>,<nil>
250045821,2025-12-10 09:42:54,21.0393396,105.8055572,24.057,7,7,false,3D,55,2025-12-10T09:42:54Z,1270,-54,-77,<nil>,<nil>
250126329,2025-12-10 09:42:54,21.0393396,105.8055572,24.057,7,7,false,3D,55,2025-12-10T09:42:54Z,1270,-54,-77,<nil>,<nil>
250135086,2025-12-10 09:42:54,21.0393396,105.8055572,24.057,7,7,false,3D,55,2025-12-10T09:42:54Z,1299,-63,-83,<nil>,<nil>
250219833,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1299,-63,-83,<nil>,<nil>
250216488,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1299,-63,-83,<nil>,<nil>
250576463,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1299,-63,-83,<nil>,<nil>
250585221,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1324,-61,-93,<nil>,<nil>
250585425,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1324,-61,-93,<nil>,<nil>
250666449,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1324,-61,-93,<nil>,<nil>
250764674,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1324,-61,-93,<nil>,<nil>
250855116,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1324,-61,-93,<nil>,<nil>
250936286,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1324,-61,-93,<nil>,<nil>
251026286,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1324,-61,-93,<nil>,<nil>
251035099,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1332,-60,-108,<nil>,<nil>
251035328,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1332,-60,-108,<nil>,<nil>
251215729,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1332,-60,-108,<nil>,<nil>
251304639,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1332,-60,-108,<nil>,<nil>
251395159,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1332,-60,-108,<nil>,<nil>
251476446,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1332,-60,-108,<nil>,<nil>
251485154,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1341,-58,-115,<nil>,<nil>
251485437,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1341,-58,-115,<nil>,<nil>
251574885,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1341,-58,-115,<nil>,<nil>
251664786,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1341,-58,-115,<nil>,<nil>
251754562,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1341,-58,-115,<nil>,<nil>
251836405,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1341,-58,-115,<nil>,<nil>
252024920,2025-12-10 09:42:54,21.0393394,105.8055576,23.952,7,7,false,3D,55,2025-12-10T09:42:54Z,1341,-58,-115,<nil>,<nil>
252032395,2025-12-10 09:42:54,21.0393382,105.8055566,23.96,7,7,false,3D,55,2025-12-10T09:42:54Z,1341,-58,-115,<nil>,<nil>
252114611,2025-12-10 09:42:54,21.0393382,105.8055566,23.96,7,7,false,3D,55,2025-12-10T09:42:54Z,1341,-58,-115,<nil>,<nil>
252204645,2025-12-10 09:42:54,21.0393382,105.8055566,23.96,7,7,false,3D,55,2025-12-10T09:42:54Z,1341,-58,-115,<nil>,<nil>
252295517,2025-12-10 09:42:54,21.0393382,105.8055566,23.96,7,7,false,3D,55,2025-12-10T09:42:54Z,1341,-58,-115,<nil>,<nil>
252376308,2025-12-10 09:42:54,21.0393382,105.8055566,23.96,7,7,false,3D,55,2025-12-10T09:42:54Z,1341,-58,-115,<nil>,<nil>
252384914,2025-12-10 09:42:54,21.0393382,105.8055566,23.96,7,7,false,3D,55,2025-12-10T09:42:54Z,1376,-43,-144,<nil>,<nil>
252385263,2025-12-10 09:42:54,21.0393382,105.8055566,23.96,7,7,false,3D,55,2025-12-10T09:42:54Z,1376,-43,-144,<nil>,<nil>
252834870,2025-12-10 09:42:54,21.0393382,105.8055566,23.96,7,7,false,3D,55,2025-12-10T09:42:54Z,1376,-43,-144,<nil>,<nil>
252835385,2025-12-10 09:42:54,21.0393382,105.8055566,23.96,7,7,false,3D,55,2025-12-10T09:42:54Z,1388,-46,-146,<nil>,<nil>
252925463,2025-12-10 09:42:54,21.0393382,105.8055566,23.96,7,7,false,3D,55,2025-12-10T09:42:54Z,1388,-46,-146,<nil>,<nil>
252932416,2025-12-10 09:42:54,21.039339,105.8055554,23.95,7,7,false,3D,55,2025-12-10T09:42:54Z,1388,-46,-146,<nil>,<nil>
252950173,2025-12-10 09:42:54,21.039339,105.8055554,23.95,7,7,false,3D,55,2025-12-10T09:42:54Z,1388,-46,-146,<nil>,<nil>
253014843,2025-12-10 09:42:54,21.039339,105.8055554,23.95,7,7,false,3D,55,2025-12-10T09:42:54Z,1388,-46,-146,<nil>,<nil>
253374916,2025-12-10 09:42:54,21.039339,105.8055554,23.95,7,7,false,3D,55,2025-12-10T09:42:54Z,1388,-46,-146,<nil>,<nil>
253405704,2025-12-10 09:42:54,21.039339,105.8055554,23.95,7,7,false,3D,55,2025-12-10T09:42:54Z,1388,-46,-146,<nil>,<nil>
253554903,2025-12-10 09:42:55,21.039339,105.8055554,23.95,7,7,false,3D,56,2025-12-10T09:42:55Z,1388,-46,-146,<nil>,<nil>
253646213,2025-12-10 09:42:55,21.039339,105.8055554,23.95,7,7,false,3D,56,2025-12-10T09:42:55Z,1388,-46,-146,<nil>,<nil>
253675750,2025-12-10 09:42:55,21.039339,105.8055554,23.95,7,7,false,3D,56,2025-12-10T09:42:55Z,1388,-46,-146,<nil>,<nil>
253824795,2025-12-10 09:42:55,21.039339,105.8055554,23.95,7,7,false,3D,56,2025-12-10T09:42:55Z,1388,-46,-146,<nil>,<nil>
253832458,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1388,-46,-146,<nil>,<nil>
254176296,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1388,-46,-146,<nil>,<nil>
254184956,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1404,-39,-163,<nil>,<nil>
254185286,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1404,-39,-163,<nil>,<nil>
254274917,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1404,-39,-163,<nil>,<nil>
254298934,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1404,-39,-163,<nil>,<nil>
254365080,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1404,-39,-163,<nil>,<nil>
254536460,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1404,-39,-163,<nil>,<nil>
254635478,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1404,-39,-163,<nil>,<nil>
254635885,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1407,-41,-158,<nil>,<nil>
254716467,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1407,-41,-158,<nil>,<nil>
254806281,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1407,-41,-158,<nil>,<nil>
254929178,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1407,-41,-158,<nil>,<nil>
255174841,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1407,-41,-158,<nil>,<nil>
255264700,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1407,-41,-158,<nil>,<nil>
255346285,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1407,-41,-158,<nil>,<nil>
255445282,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1407,-41,-158,<nil>,<nil>
255526291,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,7,false,3D,56,2025-12-10T09:42:55Z,1407,-41,-158,<nil>,<nil>
255535444,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,6,false,3D,56,2025-12-10T09:42:55Z,1434,-35,-135,<nil>,<nil>
255535671,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,6,false,3D,56,2025-12-10T09:42:55Z,1434,-35,-135,<nil>,<nil>
255739573,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,6,false,3D,56,2025-12-10T09:42:55Z,1434,-35,-135,<nil>,<nil>
256165679,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,6,false,3D,56,2025-12-10T09:42:55Z,1434,-35,-135,<nil>,<nil>
256254564,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,6,false,3D,56,2025-12-10T09:42:55Z,1434,-35,-135,<nil>,<nil>
256426382,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,6,false,3D,56,2025-12-10T09:42:55Z,1434,-35,-135,<nil>,<nil>
256435088,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,5,false,3D,56,2025-12-10T09:42:55Z,1475,-47,-144,<nil>,<nil>
257064873,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,5,false,3D,56,2025-12-10T09:42:55Z,1475,-47,-144,<nil>,<nil>
257146508,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,5,false,3D,56,2025-12-10T09:42:55Z,1475,-47,-144,<nil>,<nil>
257245575,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,5,false,3D,56,2025-12-10T09:42:55Z,1475,-47,-144,<nil>,<nil>
257326466,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,5,false,3D,56,2025-12-10T09:42:55Z,1475,-47,-144,<nil>,<nil>
257335230,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,6,false,3D,56,2025-12-10T09:42:55Z,1519,-48,-171,<nil>,<nil>
257416437,2025-12-10 09:42:55,21.03934,105.805554,24.011,7,6,false,3D,56,2025-12-10T09:42:55Z,1519,-48,-171,<nil>,<nil>
258145997,2025-12-10 09:42:56,21.03934,105.805554,24.011,7,6,false,3D,57,2025-12-10T09:42:56Z,1519,-48,-171,<nil>,<nil>
258234841,2025-12-10 09:42:56,21.03934,105.805554,24.011,7,6,false,3D,57,2025-12-10T09:42:56Z,1519,-48,-171,<nil>,<nil>
258235303,2025-12-10 09:42:56,21.03934,105.805554,24.011,7,7,false,3D,57,2025-12-10T09:42:56Z,1521,-30,-175,<nil>,<nil>
258332438,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1521,-30,-175,<nil>,<nil>
258415578,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1521,-30,-175,<nil>,<nil>
258766398,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1521,-30,-175,<nil>,<nil>
258856501,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1521,-30,-175,<nil>,<nil>
258954811,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1521,-30,-175,<nil>,<nil>
259036449,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1521,-30,-175,<nil>,<nil>
259666319,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1521,-30,-175,<nil>,<nil>
259764645,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1521,-30,-175,<nil>,<nil>
259854653,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1521,-30,-175,<nil>,<nil>
259936464,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1521,-30,-175,<nil>,<nil>
260026473,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1521,-30,-175,<nil>,<nil>
260035231,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1455,-20,-159,<nil>,<nil>
260035457,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1455,-20,-159,<nil>,<nil>
260116388,2025-12-10 09:42:56,21.0393445,105.8055479,23.953,7,7,false,3D,57,2025-12-10T09:42:56Z,1455,-20,-159,<nil>,<nil>
260132368,2025-12-10 09:42:56,21.039347,105.8055445,23.997,7,7,false,3D,57,2025-12-10T09:42:56Z,1455,-20,-159,<nil>,<nil>
260395097,2025-12-10 09:42:56,21.039347,105.8055445,23.997,7,7,false,3D,57,2025-12-10T09:42:56Z,1455,-20,-159,<nil>,<nil>
260476497,2025-12-10 09:42:56,21.039347,105.8055445,23.997,7,7,false,3D,57,2025-12-10T09:42:56Z,1455,-20,-159,<nil>,<nil>
260485634,2025-12-10 09:42:56,21.039347,105.8055445,23.997,7,7,false,3D,57,2025-12-10T09:42:56Z,1433,-19,-151,<nil>,<nil>
260485822,2025-12-10 09:42:56,21.039347,105.8055445,23.997,7,7,false,3D,57,2025-12-10T09:42:56Z,1433,-19,-151,<nil>,<nil>
260574682,2025-12-10 09:42:56,21.039347,105.8055445,23.997,7,7,false,3D,57,2025-12-10T09:42:56Z,1433,-19,-151,<nil>,<nil>
260754571,2025-12-10 09:42:56,21.039347,105.8055445,23.997,7,7,false,3D,57,2025-12-10T09:42:56Z,1433,-19,-151,<nil>,<nil>
260845446,2025-12-10 09:42:56,21.039347,105.8055445,23.997,7,7,false,3D,57,2025-12-10T09:42:56Z,1433,-19,-151,<nil>,<nil>
260926384,2025-12-10 09:42:56,21.039347,105.8055445,23.997,7,7,false,3D,57,2025-12-10T09:42:56Z,1433,-19,-151,<nil>,<nil>
261016396,2025-12-10 09:42:56,21.039347,105.8055445,23.997,7,7,false,3D,57,2025-12-10T09:42:56Z,1433,-19,-151,<nil>,<nil>
