Sample Number,DateTime GMT,Latitude,Longitude,Altitude_mASL,NumSats,GPSLevel,RC Connected,Fix,OffsetSeconds,DateTime UTC,RecordType,TickNo,DateRaw,TimeRaw,hDOP,pDOP,hAcc,sAcc,VelN_mps,VelE_mps,VelD_mps,Source
379166260,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,631943,<nil>,2088,379166260,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
379274667,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,632124,<nil>,20312,379274667,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
379472513,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,632454,<nil>,20300,379472513,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
379599835,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,632666,<nil>,1001,379599835,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
379763122,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,632938,<nil>,20301,379763122,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
379775702,<nil>,21.0393761,105.8055776,24.30,7,2,<nil>,true,632959,2025-12-10T09:43:19Z,2096,379775702,20251210,94319,180.000,266.000,3.000,2084.000,0.020,-0.060,0.000,v3
379868830,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,633114,<nil>,20301,379868830,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
379974851,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,633291,<nil>,20313,379974851,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
380138818,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,633564,<nil>,20301,380138818,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
380242378,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,633737,<nil>,20301,380242378,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
380345819,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,633909,<nil>,20301,380345819,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
380473492,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,634122,<nil>,100,380473492,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
380645762,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,634409,<nil>,10084,380645762,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
380664262,<nil>,21.0393761,105.8055777,24.30,7,2,<nil>,true,634440,2025-12-10T09:43:20Z,2096,380664262,20251210,94320,180.000,266.000,3.000,2089.000,0.060,0.010,0.020,v3
380750458,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,634584,<nil>,20300,380750458,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
380861117,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,634768,<nil>,20301,380861117,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
381254501,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,635424,<nil>,20300,381254501,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
381363045,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,635605,<nil>,20313,381363045,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
381520190,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,635866,<nil>,20312,381520190,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
381575700,<nil>,21.0393757,105.8055778,24.32,7,2,<nil>,true,635959,2025-12-10T09:43:20Z,2096,381575700,20251210,94320,180.000,266.000,3.000,2098.000,-0.100,0.010,0.010,v3
381655373,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,636092,<nil>,20301,381655373,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
381764269,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,636273,<nil>,20325,381764269,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
381887969,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,636479,<nil>,20324,381887969,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
381997176,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,636661,<nil>,20312,381997176,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
382100790,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,636834,<nil>,20301,382100790,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
382211300,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,637018,<nil>,20313,382211300,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
382476266,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,637460,<nil>,20300,382476266,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
382487241,<nil>,21.0393752,105.8055781,24.31,6,2,<nil>,true,637478,2025-12-10T09:43:20Z,2096,382487241,20251210,94320,284.000,345.000,3.000,2107.000,-0.100,0.120,0.010,v3
382582196,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,637636,<nil>,20312,382582196,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
382690368,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,637817,<nil>,20301,382690368,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
382917563,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,638195,<nil>,2064,382917563,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
383016437,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,638360,<nil>,20312,383016437,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
383135833,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,638559,<nil>,20301,383135833,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
383583445,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,639305,<nil>,20312,383583445,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
383684841,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,639474,<nil>,20301,383684841,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
383806142,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,639676,<nil>,20312,383806142,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
384501807,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,640836,<nil>,20313,384501807,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
384613765,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,641022,<nil>,20300,384613765,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
384721888,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,641203,<nil>,20312,384721888,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
384834450,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,641390,<nil>,20312,384834450,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
385552598,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,642587,<nil>,20313,385552598,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
385649321,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,642748,<nil>,20313,385649321,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
385765724,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,642942,<nil>,20300,385765724,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
385883126,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,643138,<nil>,20301,385883126,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
386229405,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,643715,<nil>,20312,386229405,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
386349623,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,643916,<nil>,1001,386349623,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
386652636,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,644421,<nil>,20301,386652636,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
386765771,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,644609,<nil>,2064,386765771,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
386873294,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,644788,<nil>,20313,386873294,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
387259951,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,645433,<nil>,20312,387259951,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
387381440,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,645635,<nil>,20312,387381440,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
387514199,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,645856,<nil>,20312,387514199,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
387619770,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,646032,<nil>,20300,387619770,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
387728126,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,646213,<nil>,20301,387728126,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
387962048,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,646603,<nil>,20301,387962048,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
388071126,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,646785,<nil>,10087,388071126,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
388187923,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,646979,<nil>,20324,388187923,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
388373476,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,647289,<nil>,20300,388373476,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
388470827,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,647451,<nil>,20330,388470827,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
388596776,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,647661,<nil>,20313,388596776,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
388911607,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,648186,<nil>,20301,388911607,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
389010825,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,648351,<nil>,20330,389010825,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
389148041,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,648580,<nil>,20313,389148041,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
389507504,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,649179,<nil>,20300,389507504,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
389627050,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,649378,<nil>,20301,389627050,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
389978314,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,649963,<nil>,20313,389978314,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
390095687,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,650159,<nil>,10085,390095687,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
390212956,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,650354,<nil>,20325,390212956,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
390385371,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,650642,<nil>,20301,390385371,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
390488829,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,650814,<nil>,20301,390488829,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
390575693,<nil>,21.0393751,105.8055777,24.75,6,2,<nil>,true,650959,2025-12-10T09:43:22Z,2096,390575693,20251210,94322,284.000,345.000,3.000,2145.000,-0.050,0.040,0.000,v3
390603811,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,651006,<nil>,20313,390603811,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
390790191,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,651316,<nil>,20312,390790191,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
390896063,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,651493,<nil>,20301,390896063,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
391012766,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,651687,<nil>,20300,391012766,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
391305846,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,652176,<nil>,20330,391305846,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
391416015,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,652360,<nil>,20313,391416015,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
391537176,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,652561,<nil>,20312,391537176,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
391672182,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,652786,<nil>,20312,391672182,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
391771192,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,652951,<nil>,20312,391771192,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
391890620,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,653151,<nil>,20301,391890620,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
392212188,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,653686,<nil>,20312,392212188,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
392327055,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,653878,<nil>,20301,392327055,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
392387199,<nil>,21.0393760,105.8055775,25.06,7,2,<nil>,true,653978,2025-12-10T09:43:22Z,2096,392387199,20251210,94322,180.000,266.000,3.000,2139.000,-0.040,0.020,-0.020,v3
392463134,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,654105,<nil>,20324,392463134,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
392571379,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,654285,<nil>,10089,392571379,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
392673815,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,654456,<nil>,20313,392673815,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
392927868,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,654879,<nil>,20301,392927868,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
393051441,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,655085,<nil>,20312,393051441,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
393335295,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,655558,<nil>,20313,393335295,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
393451714,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,655752,<nil>,20300,393451714,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
393555628,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,655926,<nil>,20301,393555628,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
393763682,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,656272,<nil>,2048,393763682,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
393863998,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,656439,<nil>,20313,393863998,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
394440019,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,657400,<nil>,20313,394440019,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
394550907,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,657584,<nil>,2048,394550907,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
394637027,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,657728,<nil>,20341,394637027,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
394763641,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,657939,<nil>,20312,394763641,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
395168656,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,658614,<nil>,20312,395168656,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
395290366,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,658817,<nil>,20301,395290366,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
395400452,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,659000,<nil>,20312,395400452,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
395504107,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,659173,<nil>,20301,395504107,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
395612957,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,659354,<nil>,20324,395612957,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
395722004,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,659536,<nil>,20300,395722004,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
395975707,<nil>,21.0393767,105.8055775,25.68,7,2,<nil>,true,659959,2025-12-10T09:43:23Z,2096,395975707,20251210,94323,180.000,266.000,3.000,2116.000,0.060,-0.010,-0.060,v3
395978833,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,659964,<nil>,20301,395978833,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
396085676,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,660142,<nil>,20350,396085676,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
396203471,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,660339,<nil>,20300,396203471,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
396473825,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,660789,<nil>,20301,396473825,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
396588376,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,660980,<nil>,20312,396588376,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
396710851,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,661184,<nil>,2048,396710851,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
397065257,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,661775,<nil>,20300,397065257,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
397166504,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,661944,<nil>,20300,397166504,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
397286224,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,662143,<nil>,20313,397286224,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
397515263,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,662525,<nil>,20300,397515263,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
397616688,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,662694,<nil>,20312,397616688,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
397738462,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,662897,<nil>,20313,397738462,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
397787153,<nil>,21.0393773,105.8055774,26.01,7,2,<nil>,true,662978,2025-12-10T09:43:23Z,2096,397787153,20251210,94323,180.000,266.000,3.000,2109.000,0.050,-0.070,-0.070,v3
397975845,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,663293,<nil>,20324,397975845,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
398077759,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,663462,<nil>,20300,398077759,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
398190621,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,663651,<nil>,20301,398190621,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
398766612,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,664611,<nil>,20301,398766612,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
398874812,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,664791,<nil>,20313,398874812,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
398973637,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,664956,<nil>,20301,398973637,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
399092513,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,665154,<nil>,20300,399092513,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
399630623,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,666051,<nil>,20301,399630623,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
399745007,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,666241,<nil>,20300,399745007,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
399859767,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,666432,<nil>,20300,399859767,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
400124265,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,666873,<nil>,20325,400124265,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,v3
